"file_title","course_name","section_number","section_name","filename","filesize","file_path","file_timestamp"
"TEMA 7 METABOLISMO. REACCIONES FASE I","Química Farmacéutica","3","TERCER PARCIAL","TEMA 7 METABOLISMO. REACCIONES DE FASE I.pdf","2049871","b7/00/b700d3335952b4302c68b8aaa30ae24741355581","1613842082"
"TEMA 8 DIANAS","Química Farmacéutica","3","TERCER PARCIAL","TEMA 8 DIANAS.pdf","865320","2e/c7/2ec75696f7e12ed4f50bd290f89d3abdcd49daed","1616068228"
"EXAMEN 4P 1","Química Farmacéutica","4","CUARTO PARCIAL","test 4P 2020-2021 alumnos_1-10.pdf","4325063","0e/79/0e795ff6785866c21a374b561146f44187e4455f","1620773620"
"EXAMEN 4P 2","Química Farmacéutica","4","CUARTO PARCIAL","test 4P 2020-2021 alumnos_11-20.pdf","4238096","ee/cd/eecd62dde9a916c388a04c3be703e633175e0198","1620773649"
"EXAMEN 4P 3","Química Farmacéutica","4","CUARTO PARCIAL","test 4P 2020-2021 alumnos_21-end.pdf","4215193","89/31/893133fff3f6e485d295a1039c9f4d45fff84b72","1620773675"
"FÁRMACOS 4P","Química Farmacéutica","4","CUARTO PARCIAL","resumen de farmacos 4P.pdf","2895551","40/9b/409b625a3cce10f515b40be0ec3670d1e56fcec8","1621249414"
"TEMA 10 FARMACOFOROS","Química Farmacéutica","4","CUARTO PARCIAL","TEMA 10 FARMACOFOROS.pdf","4839882","c2/4f/c24f2813f9b4aa193c5f330717f6b472984a44f1","1620456125"
"TEMA 10 RECEPTORES COMO DIANAS","Química Farmacéutica","4","CUARTO PARCIAL","TEMA 10 RECEPTORES COMO DIANAS.pdf","10819122","e6/dd/e6dd991a7fcbd69bec527b7f8950c3330d96f35e","1620456080"
"TEMA 9 ANTIMETABOLITOS","Química Farmacéutica","4","CUARTO PARCIAL","TEMA 9 ANTIMETABOLITOS.pdf","691425","96/67/966788ce115eb679dc0aeb2fe33f02dd12390fb4","1620456040"
"TEMA 9 DIANAS 2","Química Farmacéutica","4","CUARTO PARCIAL","tema 9 DIANAS 2.pdf","9013897","b6/22/b62201667829fb497576ba7607ce96a1cdb0fdfb","1616068505"
"TEMA 9 ENZIMAS COMO DIANAS","Química Farmacéutica","4","CUARTO PARCIAL","TEMA 9 ENZIMAS COMO DIANAS.pdf","12925720","72/ed/72ed77e2abd5a1a6f3e406fd2d00434b3742b94d","1620456008"
"TEMA 9 INNTI","Química Farmacéutica","4","CUARTO PARCIAL","TEMA 9 INNTI.pdf","276892","e4/c0/e4c08ea63c47ecfec5d8f95bd4c0b95fb554f174","1620457769"
"Diapositivas Tema 1","Química Farmacia","1","Tema 1 - COMPOSICIÓN DE LA MATERIA","Tema 1- Composicion de la materia.pdf","1480406","d7/26/d72618be262a8800b093a80e200bc4e1eca5bb97","1761126739"
"Problemas Tema 1","Química Farmacia","1","Tema 1 - COMPOSICIÓN DE LA MATERIA","PROBLEMAS-TEMA 1.pdf","23382","11/c0/11c07ffe34f418cb6f2815e14bb8eafbf76bd264","1761128211"
" Resumen nomenclatura inorgánica","Química Farmacia","2","Tema 2 - FORMULACIÓN","GFA- Resumen nomenclatura inorganica.pdf","206151","c0/a2/c0a28b3b0e17b712e4dba19aed853a85cdc26e48","1761126387"
"Ejercicios Formulación Inorgánica  - Resueltos","Química Farmacia","2","Tema 2 - FORMULACIÓN","Ejercicios Formulación Inorgánica_RESUELTO.pdf","64048","a7/ef/a7ef5e502ce6db003df4b641b6240b0f572d7502","1761126344"
"Óxidos de Nitrógeno","Química Farmacia","2","Tema 2 - FORMULACIÓN","Óxidos de Nitrógeno.pdf","119346","77/c8/77c8906110286b3e6bf0212d881c5a88b1bcba90","1761126417"
"Valencias tabla periodica","Química Farmacia","2","Tema 2 - FORMULACIÓN","TP_valencias[1].pdf","27361","4d/06/4d06ea88e05db65edb6541c0f3d75cc084aa0572","1761126667"
"Diapositivas Tema 3","Química Farmacia","3","Tema 3-ESTRUCTURA ATÓMICA Y TABLA PERIODICA","Tema 2-ESTRUCTURA ATÓMICA Y TABLA PERIODICA 22-23.pdf","1489136","e4/3b/e43bfe07e29050104d2e02dc8fce709204ca37f3","1761127481"
"Tabla periódica","Química Farmacia","3","Tema 3-ESTRUCTURA ATÓMICA Y TABLA PERIODICA","tabla-periodica2.pdf","34780","14/9b/149bf95c42f8c93e0c06c1667b848269f4fe21aa","1761130247"
"Diapositivas Tema  4","Química Farmacia","4","Tema 4 -  ENLACE QUÍMICO","Tema 3-Enlace Químico22-23.pdf","1908462","c0/3b/c03b2ea8fec0215f8bd84540e56794a7b1b4d573","1761127503"
"Ejercicios resueltos Lewis - 1","Química Farmacia","4","Tema 4 -  ENLACE QUÍMICO","Estructuras de Lewis y tipos de enlaces.pdf","915911","cd/80/cd803392b68748aa24201ec3313c15638f9fbab5","1761129372"
"Ejercicios resueltos Lewis - 2","Química Farmacia","4","Tema 4 -  ENLACE QUÍMICO","x_lewis_geomolec.pdf","128304","96/26/9626bb3a8fccfe03a5c4e2593b2f2c17c96bafe1","1761129509"
"Electronegatividad","Química Farmacia","4","Tema 4 -  ENLACE QUÍMICO","Electronegativitat_-_Escala_de_Pauling.png","435551","d6/f7/d6f733987080e6076ff2be768099d16adb423c4f","1761130854"
"Problemas Tema 4 - 1","Química Farmacia","4","Tema 4 -  ENLACE QUÍMICO","TEMA 4-PROBLEMAS ENLACE.pdf","10921","df/ae/dfae864346819e2a0a2014a658abbe8602ab3534","1761128247"
"Problemas Tema 4 - 2","Química Farmacia","4","Tema 4 -  ENLACE QUÍMICO","PROBLEMAS  ENERGIA RED.pdf","62647","b5/3c/b53cc295a954e83fb9f59d42f9e70f59da7b0908","1761128407"
"Diapositivas Tema  5","Química Farmacia","5","Tema 5 - RECCIONES QUÍMICAS","Tema 4_LA REACCIÓN QUÍMICA 22-23.pdf","812666","e8/41/e84163dd0ceb18f2f6e2ccc3c8dd3d138294dc9f","1761127523"
"Problemas Tema 5","Química Farmacia","5","Tema 5 - RECCIONES QUÍMICAS","PROBLEMAS TEMA 5.pdf","16447","26/37/2637ca954000f2c9c0b4a302e7257ae694ed3850","1761128274"
"Diapositivas Tema  6","Química Farmacia","6","Tema 6 - DISOLUCIONES","Tema 6 Disoluciones-22-23.pdf","1379582","66/bb/66bb59942d04b65b536457b0937e29d3d4140960","1761127543"
"Problemas Tema 6 ","Química Farmacia","6","Tema 6 - DISOLUCIONES","PROBLEMAS TEMA 7.pdf","27419","36/80/368098893dee8f1489725bb7becba53319ac74f8","1761128468"
"Diapositivas Tema  7 ","Química Farmacia","7","Tema 7 - FUERZAS INTERMOLECULARES EN LÍQUIDOS Y SÓLIDOS","Tema 6 FUERZAS INTERMOLECULARES.pdf","1550789","2d/94/2d94a86a280443b11682200c42b750931d0d2d81","1761127563"
"Problemas Tema 7 - 2","Química Farmacia","7","Tema 7 - FUERZAS INTERMOLECULARES EN LÍQUIDOS Y SÓLIDOS","Problemas Tema 6.pdf","102030","95/1d/951d2e00fc41b923f9fbfa52b2d3b56c1786c66d","1761128495"
"Problemas Tema 7- 1","Química Farmacia","7","Tema 7 - FUERZAS INTERMOLECULARES EN LÍQUIDOS Y SÓLIDOS","Problemas Diagramas de fase.pdf","173175","57/7e/577ee8c950f9ada3aff509c37ab2706db85c8473","1761128340"
"Diapositivas Tema 8","Química Farmacia","8","Tema 8 - CINÉTICA","Tema 7-CINETICA.pdf","898316","cd/cc/cdccbd9aeff1fe55c433e2e71cc4d959a71e8ba4","1761127628"
"Problemas Tema 8 ","Química Farmacia","8","Tema 8 - CINÉTICA","Ejercicios Cinética-TEMA 10.pdf","78488","e1/8c/e18c7189eaa6edb75962f41beeaf4d19799f99af","1761128539"
"Diapositivas Tema  9","Química Farmacia","9","Tema 9 - EQUILIBRIO QUÍMICO","Tema 8_EQUILIBRIO QUÍMICO[3850].pdf","515781","07/cf/07cf18bb55438272b74c1844f15f141df4404f0f","1761127600"
"Problemas Tema 9","Química Farmacia","9","Tema 9 - EQUILIBRIO QUÍMICO","9-PROBLEMAS_EQUILIBRIO-1.pdf","73396","3b/c5/3bc5b0048d80c169ae791a629ce8132b2d16d376","1761128563"
"Diapositivas Tema  10","Química Farmacia","10","Tema 10 - ÁCIDO BASE","Tema 10-EQUILIBRIOS ACIDO BASE.pdf","1739309","30/e2/30e2fe8e9d2972bffafc15d2d3698165a9b1f011","1761127673"
"Problemas Tema 10","Química Farmacia","10","Tema 10 - ÁCIDO BASE","Problemas Tema 10.pdf","372223","1d/a4/1da408b4c316ad05b33b1af56531be8d8a0b0e80","1761128607"
"Diapositivas Tema  11","Química Farmacia","11","Tema 11 -  SOLUBILIDAD","Tema 11-Eq Solubilidad.pdf","2943949","2d/4d/2d4d47825576fa5a1185f6db71e6e1f0ba3285c8","1761127689"
"Problemas Tema 11","Química Farmacia","11","Tema 11 -  SOLUBILIDAD","Problemas Tema 11.pdf","483824","74/1a/741a1ef47d09e9f77a5aed6bb8b7217356662532","1761128642"
"Diapositivas Tema  12","Química Farmacia","12","Tema 12 - REDOX Y ELECTROQUÍMICA","TEMA 12-ELECTROQUÍMICA.pdf","2797771","a6/02/a6023c3a41b84072e060b123559efb86e328d0e0","1761128116"
"Problemas Tema 12","Química Farmacia","12","Tema 12 - REDOX Y ELECTROQUÍMICA","TEMA 12.- Eq REDOX.pdf","25192","34/3a/343a0d056a04b8b1fe95b2c8fc57e380e6ef7af3","1761128145"
"DIAPOSITIVAS TEMA 1. COMPOSICIÓN DE LA MATERIA","Química Ingeniería Industrial","1","TEMA 1. COMPOSICIÓN DE LA MATERIA","UD1_ComposiciónDeLaMateria_v0.pdf","4801378","b8/c5/b8c54720cfd17921e267bdf4e7a10d78de5ffb02","1698412888"
"EJERCICIOS","Química Ingeniería Industrial","1","TEMA 1. COMPOSICIÓN DE LA MATERIA","Ejercicios de Tema 1.pdf","6173241","e5/94/e594654c5b81b39f866726e4dd981644f8f5eabc","1698413375"
"EJERCICIOS RESUELTOS TEMA 1","Química Ingeniería Industrial","1","TEMA 1. COMPOSICIÓN DE LA MATERIA","Tema 1 Resueltos.pdf","3352317","3f/12/3f1256c10ba69b67652d3d4cd2a5dceb05878af2","1702550973"
"NUMEROS CUANTICOS","Química Ingeniería Industrial","1","TEMA 1. COMPOSICIÓN DE LA MATERIA","numeros cuanticos.jpg","317039","65/bc/65bc46e4f7defbd86a3ef9205c8ab2996f83f1cf","1698413658"
"RADIOS ATÓMICOS","Química Ingeniería Industrial","1","TEMA 1. COMPOSICIÓN DE LA MATERIA","radios atomicos.jpg","81053","99/cd/99cd07cff74ef58b574ee01fd713b6f18575a314","1698920664"
"DIAPOSITIVAS TEMA 2. ENLACE QUÍMICO","Química Ingeniería Industrial","2","TEMA 2. ENLACE QUÍMICO","UD2_EnlaceQuímico_v0.pdf","3691168","f4/90/f490f0ea1bc0415a7139497487cf7f99c1e77eda","1698413207"
"EJERCICIOS RESUELTOS TEMA 2","Química Ingeniería Industrial","2","TEMA 2. ENLACE QUÍMICO","Tema 2 Resueltos.pdf","3770045","be/77/be77c5dec039a0656efa30f722cf66ec74d05c1a","1702551039"
"EJERCICIOS TEMA 2","Química Ingeniería Industrial","2","TEMA 2. ENLACE QUÍMICO","Ejercicios de Tema 2.pdf","6162258","37/40/3740dee1dcc2ca9a506f0d041f5be696c6707242","1698413390"
" EJERCICIOS TEMA 3","Química Ingeniería Industrial","3","TEMA3. FORMULACIÓN","Ejercicios Tema 3.pdf","581666","b4/2b/b42b88e5100f531b395b1750c6af44bdd3276d7d","1700311233"
"COMPUESTO MÁS COMUNES","Química Ingeniería Industrial","3","TEMA3. FORMULACIÓN","Formulación inorgánica.docx","68578","73/c3/73c32ec7c765447c6fd9235834b2b72e12aeca8c","1700151887"
"DIAPOSITIVAS TEMA3. FORMULACIÓN","Química Ingeniería Industrial","3","TEMA3. FORMULACIÓN","PresentaciÃ³n Tema 3.pdf","1758584","3b/fe/3bfe3981739a6dab44f7bdb9f4d9383939182a18","1698413231"
"EJERCICIOS","Química Ingeniería Industrial","3","TEMA3. FORMULACIÓN","Ejercicios Tema 3.pdf","586452","50/a7/50a7b9bb3fa563c5c796a78b74663fdf16d92571","1698413406"
"EJERCICIOS RESUELTOS ORGANICA","Química Ingeniería Industrial","3","TEMA3. FORMULACIÓN","EjResueltosFormOrganica.pdf","5799704","47/02/4702de838984436d5a2bc7707fe0a519b2c12ffa","1700311208"
"EJERCICIOS RESUELTOS TEMA 3","Química Ingeniería Industrial","3","TEMA3. FORMULACIÓN","Tema 3 Resueltos.pdf","375329","01/ce/01cedef49f911a56e1d2a631536569251f1cb3d3","1702551097"
"RESUMEN FORMULAICON  INORGANICA Y EJERCICIOS RESUELTOS","Química Ingeniería Industrial","3","TEMA3. FORMULACIÓN","Nomenclatura en formulación inorgánica (1).pdf","7831832","92/2b/922bd05222a01a1978b4b81d0b77291ebcb1fbd3","1700312871"
"DIAGRAMA DE FASES Y CALORIMETRÍA","Química Ingeniería Industrial","4","TEMA 4. ESTADOS DE AGREGACIÓN","EQUILIBRIO DE FASES.docx","1626412","7c/7d/7c7dd9a019df88c6b9f65232a66facaa997b461d","1700147321"
"DIAPOSITIVAS TEMA 4. ESTADOS DE AGREGACIÓ","Química Ingeniería Industrial","4","TEMA 4. ESTADOS DE AGREGACIÓN","UD4_EstadosDeAgregación.pdf","16252490","04/7a/047a500bd644bc755b250ebd626df32c72700884","1698413261"
"EJERCICIOS","Química Ingeniería Industrial","4","TEMA 4. ESTADOS DE AGREGACIÓN","Ejercicios Tema 4.pdf","6300380","69/40/6940e3014c403f788d1758d53a4765233fa7f05e","1698413421"
"EJERCICIOS RESUELTOS TEMA 4","Química Ingeniería Industrial","4","TEMA 4. ESTADOS DE AGREGACIÓN","Tema 4 Resueltos.pdf","3398500","a9/c0/a9c0df0ce72e4a7037dd5f245b0831f903f08970","1702551073"
"DIAPOSITIVAS TEMA 5. REACCIONES QUÍMICAS","Química Ingeniería Industrial","5","TEMA 5. REACCIONES QUÍMICAS","Presentación Tema 5.pdf","5478085","ab/4f/ab4f3ed350ca3be73cc38dad8cd0b0016a97e78a","1698413286"
"EJERCICIOS RESUELTOS TEMA 5","Química Ingeniería Industrial","5","TEMA 5. REACCIONES QUÍMICAS","Clase Tema 5 Resueltos.pdf","2398679","89/6b/896b2988b1a36fc60900c885620f14ec4a8667a2","1702551150"
"EJERCICIOS TEMA 5","Química Ingeniería Industrial","5","TEMA 5. REACCIONES QUÍMICAS","Ejercicios Tema 5.pdf","6429298","0c/11/0c116075083e18d5b6b7aac96044bc36f7356884","1698413440"
"TABLA FÓRMULAS","Química Ingeniería Industrial","5","TEMA 5. REACCIONES QUÍMICAS","Tabla formulas.docx","277472","71/32/7132ccdc09beb750694271e64fcad3ab92d0f624","1700147284"
"DIAPOSITIVAS TEMA 6 . TERMOQUÍMICA","Química Ingeniería Industrial","6","TEMA 6 . TERMOQUÍMICA","UD6_Termodinámica de las Reacciones Químicas.pdf","4630505","58/1e/581ec027eec8c18e400ca8f8504328a77b8e3810","1698413310"
"EJERCICIOS RESUELTOS TEMA 6","Química Ingeniería Industrial","6","TEMA 6 . TERMOQUÍMICA","Tema 6 Resueltos.pdf","2071907","a7/bc/a7bcc3516c943b983247ca6e354ec2a94f823e00","1702551172"
"EJERCICIOS TEM A6","Química Ingeniería Industrial","6","TEMA 6 . TERMOQUÍMICA","Ejercicios de Tema 6.pdf","5819298","be/51/be51b6341017b8fd4972d2f59bc23bea23e6c121","1700311132"
"DIAPOSITIVAS TEMA 7. DISOLUCIONES","Química Ingeniería Industrial","7","TEMA 7. DISOLUCIONES","UD7_Disoluciones Acuosas.pdf","3704544","df/54/df547cd3fa80b9f545f817ece43f9a5ee65eeaf1","1698413334"
"EJERCICIOS RESUELTOS TEMA 7","Química Ingeniería Industrial","7","TEMA 7. DISOLUCIONES","Clase Tema 7 Resueltos.pdf","4679493","b4/34/b4349a5f0e279e113e8f6cc548576b8c711a4095","1702551257"
"EJERCICIOS TEMA 7","Química Ingeniería Industrial","7","TEMA 7. DISOLUCIONES","Ejercicios Tema 7.pdf","5811995","0e/4e/0e4efcf908d070b8a6afc8f64efe6436d3846f8a","1702551236"
"DIAPOSITIVAS TEMA 8","Química Ingeniería Industrial","8","TEMA 8. EQUILIBRIO QUÍMICO","UD8_Equilibrio Químico.pdf","3510643","16/77/1677a42dce6649bceabed38d819cf1f825546db2","1702551430"
"EJERCICIOS RESUELTOS TEMA 8","Química Ingeniería Industrial","8","TEMA 8. EQUILIBRIO QUÍMICO","Clase Tema 8 Resueltos.pdf","4596672","07/25/0725d6fd468f999085f4284879705fd429fe82ac","1702551272"
"EJERCICIOS TEMA 8","Química Ingeniería Industrial","8","TEMA 8. EQUILIBRIO QUÍMICO","Ejercicios de Tema 8.pdf","6035630","65/ce/65ce1ddce6456fe5ddf0071d21e53f6525807f43","1702551344"
"DIAPOSITIVAS TEMA 9","Química Ingeniería Industrial","9","TEMA 9. ACIDOS BASE","Presentación Tema 9 Ácido-Base.pdf","5108965","f2/71/f2710e37467d1887451593d2ae34bfcb60d8d306","1702551453"
"EJERCICIOS RESUELTOS TEMA 9","Química Ingeniería Industrial","9","TEMA 9. ACIDOS BASE","Clase Tema 9 Resueltos.pdf","1956777","13/be/13be6a1265d3b698dae0e95b59febe0a21257ccc","1702551292"
"EJERCICIOS TEMA 9","Química Ingeniería Industrial","9","TEMA 9. ACIDOS BASE","Ejercicios Tema 9.pdf","5798381","41/71/41716cf5a3c2dc9652e148de0598b154f3c5f979","1702551363"
"DIAPOSITIVAS TEMA 10","Química Ingeniería Industrial","10","TEMA 10. VALORACIÓN, TAMPÓN Y SOLUBILIDAD","UD10_EquilibriosAcidoBaseYSolubilidad.pdf","4288928","49/6d/496dcd2997ba2487414ff80ca2ef73cad0a8b5c7","1702551474"
"EJERCICIOS RESUELTOS TEMA 10","Química Ingeniería Industrial","10","TEMA 10. VALORACIÓN, TAMPÓN Y SOLUBILIDAD","Clase Tema z10 Resueltos.pdf","2953941","9d/f0/9df0718565b611d69b7a4c2f6f5058133ccd69c9","1702551308"
"EJERCICIOS TEMA 10","Química Ingeniería Industrial","10","TEMA 10. VALORACIÓN, TAMPÓN Y SOLUBILIDAD","Ejercicios Tema 10.pdf","5819661","ea/07/ea07f04edcaaf37bb3af8debec189d0c19ce5a7c","1702551381"
"DIAPOSITIVAS TEMA 11","Química Ingeniería Industrial","11","TEMA 11 . REDOX","UD11_EquilibriosRed-Ox.pdf","13079058","13/73/137349346a6671ee7e6777de73f444360adfee1f","1702551492"
"EJERCICIOS TEMA 11","Química Ingeniería Industrial","11","TEMA 11 . REDOX","Ejercicios Tema 11.pdf","5832857","75/43/75438259032f36967944cfdd23d8dad9ce3c0b63","1702551399"
"COLECCIÓN DE PROBLEMAS 1","Química Ingeniería Industrial","12","EJERCICIOS EXTRA RESULETOS PARA REPASAR","ejercicio quimica.pdf","14855455","c8/a9/c8a9f01453e3cb09badbf8533cffb40e6cd49ca5","1702551876"
"COLECCIÓN DE PROBLEMAS 2","Química Ingeniería Industrial","12","EJERCICIOS EXTRA RESULETOS PARA REPASAR","problemas quimica.pdf","3860196","22/24/2224304d1ce73f1eddf9b24387a142df0f804bb7","1702552062"
"PROBLEMAS REPASO QUIMICA","Química Ingeniería Industrial","12","EJERCICIOS EXTRA RESULETOS PARA REPASAR","PROBLEMAS REPASO QUIMICA.pdf","314500","dd/4a/dd4a09c44256a82a3f8aaa4ec4800d0c71458dbd","1703874013"
"SOLUCIONES PROBLEMAS REPASO","Química Ingeniería Industrial","12","EJERCICIOS EXTRA RESULETOS PARA REPASAR","SOLUCIONES PROBLEMAS REPASO.pdf","7389328","7e/65/7e6599981e3259fbeb4a5fa8b8bee91e0c8aade5","1703874044"
