"file_title","course_name","filename","filesize","file_path"
"test 2p 04","Bioquímica Odontología","test 2p 004.pdf","679667","c9/5e/c95ec2216ed30ac40300b9f2dfed89205d46fe53"
"TEST 3 PRIMER PARCIAL","Bioquímica Odontología","1p 02.pdf","758041","03/47/0347bdbeca520b8222d36013831af063961f6fc3"
"test acidos nucleicos 01","Bioquímica Odontología","test acidos nucleicos 01.pdf","865684","8f/e8/8fe8d2c8a57fc25791e23170cfbd65b5c17be65c"
"TEST ACIDOS NUCLEICOS Y PROTEINAS","Bioquímica Odontología","05 test ac nucleicos y proteinas alumnos.pdf","1805225","7d/81/7d8107424e26722e9d00cdddd7d9ed7bebf950bd"
"TEST ENZIMAS","Bioquímica Odontología","04 test enzimas.pdf","2118680","e3/b2/e3b29f8c002bce5ccd5e00be12603e240a179b9b"
"TEST FINAL 1P","Bioquímica Odontología","TEST FINAL 1P.pdf","2624464","a5/8d/a58da2d71d695c28d1b20b8aad512da70821f424"
"TEST HIDRATOS","Bioquímica Odontología","TEST HIDRATOS.pdf","234796","0c/a4/0ca4cd9ec65bf0f00ad7dbe070b0cb0c713be54b"
"test lípidos 3","Bioquímica Odontología","03 test lipidos 3.pdf","745845","a6/06/a6061832416697da9ee921c3affc6e4413b1b668"
"test metabolismo 03 krebs ","Bioquímica Odontología","test metabolismo 03 krebs arreglado.pdf","1237842","7d/80/7d8013e480a28853bceded4beb555e0c28560bb5"
"test metabolismo 03 krebs arreglado","Bioquímica Odontología","test metabolismo 03 krebs arreglado.doc","141824","43/fd/43fd9e82abe3a5e89f22810cc02e9331d98d6283"
"TEST TEMAS 1 Y 2","Bioquímica Odontología","control temas 1 y 2 ALUMNOS.pdf","2028029","3d/40/3d40edc2bea53560fef4ec7cf8935ca042e38ef4"
"ALFA HELICE 1","Bioquímica Veterinaria 1ºC","alfa 1.jpg","18930","8f/24/8f2452953eccace91d94714b790c4401023d372f"
"ALFA HELICE 2","Bioquímica Veterinaria 1ºC","alfa 2.jpg","17860","fa/89/fa891df813c891e8f443035d7093f0256d683383"
"APUNTES CINÉTICA ENZIMÁTICA","Bioquímica Veterinaria 1ºC","Cinetica enzimatica e inhibiciones.pdf","363549","37/8b/378b0a988116385fd3a1fec736d1dc5a876c4262"
"APUNTES ENZIMAS","Bioquímica Veterinaria 1ºC","enzimas.pdf","7642858","64/8e/648e8eea48340bfaf09559eb27290aed8246986b"
"DIAPOSITIVAS CLASES TEMA 1","Bioquímica Veterinaria 1ºC","Tema 1 19-20.pdf","4484797","d8/b2/d8b2f630560a9919ef30db5c6e769a53b1f9f9ec"
"DIAPOSITIVAS TEMA 2","Bioquímica Veterinaria 1ºC","Tema 2 15-16.pdf","2778421","9b/90/9b90cc37bf935769a856bfc1ea867afcffdecf9c"
"ENZIMAS TEST","Bioquímica Veterinaria 1ºC","ENZIMAS TEST.docx","37427","f7/ea/f7ea79619c11d8f4e7a6c0ce39f75bd1ced87be5"
"ESTADOS DE PROTONACIÓN/DESPROTONACION DE AA","Bioquímica Veterinaria 1ºC","protonacion y desprotonacion de aa.png","70317","26/fa/26fa407cf8fb089a2d49e892d8f3d76476ce98c7"
"ESTRUCTURA BETA LAMINA","Bioquímica Veterinaria 1ºC","3-16b.gif","89100","c9/28/c92860b4f897c89a010352fe647026a3ba81635a"
"FIGURA 1 TEST","Bioquímica Veterinaria 1ºC","FIGURAS TEST BQ TEMA 1.png","398085","ac/9f/ac9f2d8d63e2ae4fa6874f0e4cfb66f2d7bc3475"
"FIGURA 2 TEST","Bioquímica Veterinaria 1ºC","FIGURAS TEST BQ TEMA 1 --bis.png","442150","80/3e/803ed9b084a2c7bf11cf1845ec1b2a3597e13c01"
"FIGURA TEST LÍPIDOS","Bioquímica Veterinaria 1ºC","figura lipidos test.png","346982","cd/99/cd993ba37648de282e7ff925afaab2004a390d07"
"INFOGRAFÍA GLUCIDOS","Bioquímica Veterinaria 1ºC","1.jpg","22734220","c3/c7/c3c7ebabc203428949b453ee302061166e2be220"
"INFOGRAFIA LÍPIDOS","Bioquímica Veterinaria 1ºC","1.jpg","7063182","e5/7a/e57a46cdf07b1301c3114dab5abede3905ea50dc"
"NORMAS ENLACE GLUCOSÍDICO","Bioquímica Veterinaria 1ºC","NORMAS ENLACE GLUCOSIDICO.png","530876","09/d7/09d791b771f9f98cc52fb18efa8d52a040c49ddb"
"PRESENTACIÓN AMINOÁCIDOS","Bioquímica Veterinaria 1ºC","Tema 3 19-20.pdf","3071717","e1/98/e198fc26ff366f2a567090ff6cccec3842184fd0"
"PRESENTACIÓN ENZIMAS","Bioquímica Veterinaria 1ºC","Tema 4 SRS.pdf","1899389","07/27/0727d6273cd64b1fc227d71567a8c6253c9d3cf5"
"PROBLEMAS AMINOÁCIDOS","Bioquímica Veterinaria 1ºC","Problemas seminario proteínas 17-18-1.pdf","119015","72/c6/72c64859a1fb38e29e5341c8eb10ad9250fab4d5"
"PROBLEMAS ENZIMAS","Bioquímica Veterinaria 1ºC","Problemas seminario enzimas 17-18.pdf","151822","7e/32/7e3229abc96e44988d6470c11646294fab863dca"
"RADICALES AA IONIZADOS","Bioquímica Veterinaria 1ºC","radicales ionización.jpg","71313","c9/0b/c90b62fa3ae328b16f0df174ed121042c0922e9b"
"RESUMEN INHIBIDORES","Bioquímica Veterinaria 1ºC","resumen inhibidores.png","2548476","cc/ec/ccec1c7f73728de646ea93a4c8dc1b3941449488"
"TABLA DE AMINOACIDOS Y pKa","Bioquímica Veterinaria 1ºC","aminoacidos.pdf","346214","1b/aa/1baa2c3b49d3422af6ef0dda0efc1886715c01fe"
"TIPOS DE ENLACE GLUCOSÍDICO","Bioquímica Veterinaria 1ºC","TIPOS DE ENLACE GLUCOSIDICO.png","123165","1b/d9/1bd97f0ba76da78a131ca43a6d17a2422cee3fd4"
"CICLO DE KREBS","Bioquímica Veterinaria 2º C","CICLO DE KREBS.pdf","926400","e5/a2/e5a2f3693ecbe4eb0a1a8a7386231374e8079dd4"
"CICLO DE KREBS","Bioquímica Veterinaria 2º C","CICLO DE KREBS.pdf","1673166","08/03/0803e10451d5810a1719fde905011734252da343"
"ESQUEMA SISTEMA OXPHOS","Bioquímica Veterinaria 2º C","SISTEMA OXPHOS.pdf","225021","2e/10/2e10e9f343aa49b6335ab4e898a88ceae255be77"
"ETAPAS DEL METABOLISMO","Bioquímica Veterinaria 2º C","Resumen etapas catabolismo-anabolismo.pdf","5604186","ea/0b/ea0b6ac53c4b64c38aced902495eb619117bf5cf"
"GLUCOLISIS","Bioquímica Veterinaria 2º C","GLUCOLISIS.pdf","789411","b0/3d/b03d09ef5bf2711266e48b80bc7c7c62cf91d5ef"
"PROBLEMAS TEMA 5","Bioquímica Veterinaria 2º C","Ejercicios ácidos nucleicos Tema 5 16-17.pdf","201405","fe/11/fe110fb0d63c9f416e71817da9ed544f5472b292"
"PROBLEMAS TEMA 5","Bioquímica Veterinaria 2º C","Ejercicios ácidos nucleicos Tema 5 20-21.pdf","134442","79/13/7913b9c6c646048de336e65f147b6289d8b2b334"
"RESUMEN ACIDOS NUCLEICOS","Bioquímica Veterinaria 2º C","ADN.pdf","511618","74/da/74dab81348fa2ee082c074bfe2514f574a44ed0e"
"RESUMEN METABOLISMO AMINOÁCIDOS","Bioquímica Veterinaria 2º C","RESUMEN METABOLISMO AMINOÁCIDOS.pdf","1004973","24/32/24328516f1ed116e7ef2388dec4e78d1660738e7"
"RESUMEN METABOLISMO DE AMINOÁCIDOS","Bioquímica Veterinaria 2º C","RESUMEN METABOLISMO AMINOÁCIDOS.pdf","1094949","2f/09/2f09098b26440756c92291a7505f6a380ed7bf71"
"RESUMEN TEMA 7","Bioquímica Veterinaria 2º C","Sistema de fosforilación oxidativa.pdf","509593","85/3c/853c61b8c02e5243ae823e8f7023208dab95dddc"
"RESUMEN TEXTO SISTEMA FOSFORILACIÓN OXIDATIVA","Bioquímica Veterinaria 2º C","Sistema de fosforilación oxidativa.docx","317342","21/c2/21c28868f5c45ea2cd61732ea7c01206afd902ea"
"TEMA 5 MAGISTRAL","Bioquímica Veterinaria 2º C","Tema 5 19-20.pdf","3645816","c9/bc/c9bc879b28f4217a5cbe1e17931b41953440e787"
"TEMA 6 MAGISTRAL","Bioquímica Veterinaria 2º C","Temas 6 y 7 19-20 virtual alumnos.pdf","2959122","02/30/02303e33ac70b8ee94156b322968bc51ce36af0e"
"TEMA 7 MAGISTRAL","Bioquímica Veterinaria 2º C","Temas 6 y 7 19-20.pdf","2918717","98/d6/98d6605b910f88c6e12466aa1d88dbde6b711f0c"
"TEMA 8 MAGISTRAL","Bioquímica Veterinaria 2º C","Tema 8 19-20.pdf","1287488","8b/51/8b51173a55d500e58f30e1f0ca7c647d79a3865a"
"TEMA 9 MAGISTRAL","Bioquímica Veterinaria 2º C","Tema 9 19-20.pdf","1243147","95/93/959362324914f58cc0faf99212bc49defa28065c"
"TEST RESUELTOS TEMA 9 ","Bioquímica Veterinaria 2º C","Test tema 9 metabolismo aminoacidos soluciones test libro.pdf","217189","0e/8a/0e8ad9d990f4e99b7c463e7226eb560d786b6afa"
"TEST TEMA 5","Bioquímica Veterinaria 2º C","Test tema 5 bioquimica  nucleicos .pdf","281096","ce/bf/cebf9fb0124f8bde1dc28a9d93dfc52559214069"
"TEST TEMA 6","Bioquímica Veterinaria 2º C","Test Tema 6 metabolismo.pdf","2843244","b0/9a/b09aee885fc0b6226a5e242659acb80d710ced68"
"TEST TEMA 7","Bioquímica Veterinaria 2º C","Test tema 7 cadena .pdf","553964","2e/0e/2e0e800508dde0a7aa55acd5921c74da78f1f272"
"TEST TEMA 8","Bioquímica Veterinaria 2º C","Test tema 8 metabolismo lipidos libro soluciones.pdf","49602","0d/cd/0dcddbe1bf061a7644fe01f5a8c87dc5088ac21d"
"TEST TEMA 8- 2","Bioquímica Veterinaria 2º C","Test tema 8 Metabolismo de lipidos .pdf","287805","b8/47/b8472980e2bc08da059d9561994c0cc2a6429f5a"
"Abolladura","Cálculo Avanzado de Estructuras (Máster)","Abolladura_.pdf","12328198","ad/dd/addd5b221222d8627cd72da81fa5b7aaa3f55e1c"
"Abolladura","Cálculo Avanzado de Estructuras (Máster)","Abolladura V2.pdf","18114518","5b/ad/5bad58cd5fa76ffa4f557d6ee28d437ed01f80f1"
"Abolladura","Cálculo Avanzado de Estructuras (Máster)","Abolladura V2.pdf","27404413","39/4e/394e1fd12361bfb6eec5201ca520ae23ff52b821"
"Abolladura V2","Cálculo Avanzado de Estructuras (Máster)","Abolladura V2.pdf","13549906","f2/31/f2314f993e5394c1893e97c4e01cafca43f8dc7e"
"Abolladura V2","Cálculo Avanzado de Estructuras (Máster)","Abolladura V2.pdf","16964192","69/6a/696a8297486cac3d7ae89c0f0ff47196b90abd1c"
"Base Abolladura","Cálculo Avanzado de Estructuras (Máster)","E.L.U. Base.pdf","9170912","cf/0e/cf0e83eaa68d2a8ca212392904930783c08492cb"
"Base E.L.U.","Cálculo Avanzado de Estructuras (Máster)","E.L.U. Base.pdf","9170912","cf/0e/cf0e83eaa68d2a8ca212392904930783c08492cb"
"Base ELU","Cálculo Avanzado de Estructuras (Máster)","E.L.U. Base.pdf","9170912","cf/0e/cf0e83eaa68d2a8ca212392904930783c08492cb"
"Clase repaso secciones 31-3","Cálculo Avanzado de Estructuras (Máster)","Clase 31-3.pdf","2820854","28/27/282749d8b2fd2249d2406b830cba654234b7d921"
"Cubrejuntas","Cálculo Avanzado de Estructuras (Máster)","Cubrejuntas.pdf","17657774","b9/65/b965b476777ff61cb3e4791f976d8b90d0c481fc"
"Ejemplos hiperestatismo","Cálculo Avanzado de Estructuras (Máster)","Casos básicos hiperestatismo.pdf","1800128","7a/aa/7aaa81b06017f3c08a4c0427ae85f59abf0e1c51"
"Ejemplos Hiperestatismo","Cálculo Avanzado de Estructuras (Máster)","Casos básicos hiperestatismo.pdf","1800128","7a/aa/7aaa81b06017f3c08a4c0427ae85f59abf0e1c51"
"ELU 2022-23","Cálculo Avanzado de Estructuras (Máster)","ELU CLASE  2022-23.pdf","12201049","12/8d/128d343e4772a30138252fdceb286da07637ea2d"
"ELU BASE","Cálculo Avanzado de Estructuras (Máster)","E.L.U. Base.pdf","28500114","38/d8/38d8c086b621f970c02de115d2e287347e02a42e"
"Esquemas","Cálculo Avanzado de Estructuras (Máster)","Esquemas E.L.U.  E.L.S_.pdf","1958956","aa/e2/aae240d69f9fa0a1a37d8aaea4ff696f73804870"
"Esquemas E.L.U.   E.L.S.","Cálculo Avanzado de Estructuras (Máster)","Esquemas E.L.U.  E.L.S..pdf","1958956","aa/e2/aae240d69f9fa0a1a37d8aaea4ff696f73804870"
"Esquemas ELU","Cálculo Avanzado de Estructuras (Máster)","Esquemas E.L.U.  E.L.S..pdf","1958956","aa/e2/aae240d69f9fa0a1a37d8aaea4ff696f73804870"
"Examen Adelanto Convocatoria Abril 2022","Cálculo Avanzado de Estructuras (Máster)","Examen Adelanto Convocatoria Abril 2022.pdf","2013858","11/8e/118ec7f0c793adfa4e14ca42f2ac844feb5e5c6a"
"Examen Grado","Cálculo Avanzado de Estructuras (Máster)","Examen Grado.pdf","2753359","ee/ae/eeaed11c4a9ca2e147bc0cdf3666eb16534bfb1e"
"Examen Julio 2020","Cálculo Avanzado de Estructuras (Máster)","Examen Junio 2020.pdf","4839358","54/0e/540e613a1e7cba6617296ea8bf2fe5f596be5374"
"Examen Junio 2020","Cálculo Avanzado de Estructuras (Máster)","Examen Junio 2020.pdf","4201282","e8/dc/e8dc392b1ca98479ff3baf5bc2d4205b6afd26fc"
"Examen V22-23","Cálculo Avanzado de Estructuras (Máster)","EXAMEN V22-23.pdf","2114608","27/ef/27efdf6502b63c40ae0ca2c11ca39cf75fc70866"
"Exámenes extra Secciones","Cálculo Avanzado de Estructuras (Máster)","Exámenes Extra Secciones.pdf","4197601","ea/88/ea887788b1f87a274ff0976972e3a687f3047e41"
"Exámenes Secciones","Cálculo Avanzado de Estructuras (Máster)","Exámenes Secciones.pdf","403706","e8/36/e836fc61dc6d1c89a1fd885068a10109b7867214"
"Exámenes Secciones","Cálculo Avanzado de Estructuras (Máster)","Exámenes Secciones V2.pdf","14924566","b9/52/b952f9602b5ee040deae9824ac2bf6281aef4662"
"Exámenes Secciones","Cálculo Avanzado de Estructuras (Máster)","Exámenes Secciones V2.pdf","37462518","39/05/39056e0d357ff72a27f6f068914d8fd987255cbd"
"Hiperestatismo","Cálculo Avanzado de Estructuras (Máster)","Hiperestatismo.pdf","718181","1c/9b/1c9b8373ad4ffce2c6d0c02b1072b978913a0009"
"Junio 2021","Cálculo Avanzado de Estructuras (Máster)","Junio 2021.pdf","5559582","e7/f4/e7f4305325ebff5c971d95fd559ac1cf73583b30"
"Junio 2021","Cálculo Avanzado de Estructuras (Máster)","Junio 2021.pdf","5227791","95/2d/952d42bd8cee7ea8d8d82263a79e1c709d70ed52"
"Pandeo","Cálculo Avanzado de Estructuras (Máster)","Pandeo.pdf","16541970","c4/4a/c44a795c6f5ee24774e4b97702d3a4f8ca5b5305"
"Pandeo","Cálculo Avanzado de Estructuras (Máster)","Pandeo.pdf","16676538","ae/9b/ae9b1306447de305c20e222901b576cd023eb11c"
"Pandeo","Cálculo Avanzado de Estructuras (Máster)","Pandeo.pdf","16676538","ae/9b/ae9b1306447de305c20e222901b576cd023eb11c"
"Pandeo","Cálculo Avanzado de Estructuras (Máster)","Pandeo.pdf","16755802","4e/47/4e47a908181e52d1e82403606b66b83aa0e3d335"
"Pandeo","Cálculo Avanzado de Estructuras (Máster)","Pandeo.pdf","16804947","ea/39/ea3985fbbaf9204d8ecd482386fd5a8e581ac946"
"Pandeo","Cálculo Avanzado de Estructuras (Máster)","Pandeo.pdf","32962334","fd/c6/fdc643114fe42393ffa0dc09b44df58e8fbcc31e"
"Pandeo Perfiles Compuestos","Cálculo Avanzado de Estructuras (Máster)","Pandeo Perfiles Compuestos.pdf","17397619","a1/fa/a1fafc79e5f29aacb6afff26c493f5ec4ae1a995"
"Parcial Grado Nov 2020","Cálculo Avanzado de Estructuras (Máster)","Parcial Grado Nov 2020.pdf","3672671","33/5e/335e27811ae15e7e10cb2867382cb1cbc70ee5cd"
"Parcial Triángulo Atornillado","Cálculo Avanzado de Estructuras (Máster)","Parcial Triángulo Atornillada.pdf","1599294","33/86/3386937278ea6c19a03b167e04dc87ebed7fe848"
"Secciones 3D","Cálculo Avanzado de Estructuras (Máster)","Colección de clase secciones 3D.pdf","10207534","76/4f/764fb88dd995c406b79d1b9aeec0066b5fd172a4"
"Secciones 3D","Cálculo Avanzado de Estructuras (Máster)","Secciones 3D.pdf","46955791","26/1a/261a964a13515853526a3f24b7fdd5d2df583084"
"Tensiones tangenciales en secciones de pared delgada","Cálculo Avanzado de Estructuras (Máster)","Tensiones Tangenciales Secciones.pdf","21566574","ab/a5/aba5c52db26a24661191c2f78294a110a13e17f5"
"Tensiones tangenciales en secciones de pared delgada","Cálculo Avanzado de Estructuras (Máster)","Tensiones Tangenciales Secciones.pdf","21566574","ab/a5/aba5c52db26a24661191c2f78294a110a13e17f5"
"Tensiones Tangenciales Secciones V2","Cálculo Avanzado de Estructuras (Máster)","Tensiones Tangenciales Secciones V2.pdf","62742911","6c/be/6cbe6078f3a9ea77eda8dcb559c1c0033320ae00"
"Tipos de Problemas Primer Parcial","Cálculo Avanzado de Estructuras (Máster)","Tipos de Problemas Primer Parcial.pdf","600833","ec/77/ec7700e45177f2345f1f2cffbd8ec4edb5dad187"
"Torsión no Uniforme","Cálculo Avanzado de Estructuras (Máster)","Torsión no Uniforme.pdf","7812884","63/8a/638a601a1ee937a42999d686cfa0e95ad644011d"
"Torsión no uniforme","Cálculo Avanzado de Estructuras (Máster)","Torsión no Uniforme V2.pdf","5772473","15/01/15010f6873856b2962469d9995c8f778da837c99"
"Torsión no uniforme","Cálculo Avanzado de Estructuras (Máster)","Torsión no Uniforme V2.pdf","8103240","56/46/5646811717c36d389b9f07a6c59457646124fc26"
"Torsores en Vigas","Cálculo Avanzado de Estructuras (Máster)","Torsores en Vigas.pdf","4011531","6c/bb/6cbb126988a38c85d620442df3bf10e73ed3e75d"
"Torsores en Vigas","Cálculo Avanzado de Estructuras (Máster)","Torsores en Vigas.pdf","6048272","12/03/1203848ded0f3ba1d0bd35f7391ce93ab58b5c7c"
"Uniones Atornilladas","Cálculo Avanzado de Estructuras (Máster)","Uniones Atornilladas.pdf","15865298","28/36/283644fc26b5c5a0f4df5fa42a277f6e5d01cab5"
"Uniones Soldadas","Cálculo Avanzado de Estructuras (Máster)","Uniones Soldadas.pdf","7863490","b9/a5/b9a5137bba48ab1472da8831410ff2b9feaf2b82"
"APUNTES CÁNCER","Cría ","Seminario cancer.pdf","8641746","d3/8d/d38d96330e818ea98b2fa2df96e62c0434a7a64d"
"APUNTES CRISPR-CAS9","Cría ","sSeminario 6 CRISPR Cas9.pdf","4648691","98/bd/98bd80116e178b9e9e943451873d74f119b6ebf4"
"APUNTES DETECCIÓN DE MUTACIONES","Cría ","SEMINARIO 5 TECNICAS DETECCION MUTACIONES.pdf","15448931","47/1f/471fbff56a2f2708c1c1963e3001b0d601b2c10d"
"APUNTES EPIGENÉTICA","Cría ","epigenetica.pdf","3872730","97/b4/97b4e82b66fb7c86951f24893b104af738b0fe6b"
"APUNTES PRIONOPATÍAS","Cría ","Prionopatias.pdf","6328300","8b/1f/8b1facdf05ae98f827a7aea427be333a99d15cd1"
"APUNTES TEMA 9","Cría ","Apuntes Tema 9. Métodos de selección para un solo carácter Rendimiento individual y de parientes. Indices de seleccción^.pdf","2711998","d6/62/d662532092cbf7fe52fafbeac088c3c8fc63493d"
"CRISPR-CAS9","Cría ","SM. CRISPR Cas9. Edición genética.pdf","2073988","8e/5e/8e5ea32742ddaa189982938d57478f431e7e474f"
"DETECCIÓN DE MUTACIONES","Cría ","SM. Detección de mutaciones.pdf","1264065","56/da/56daecb72dfde624a0c7a7fa2ad3e1433d277ab1"
"EPIGENÉTICA","Cría ","epigenética.pdf","746292","31/94/3194b3e605a510bc7088910c172db07f9dcaf806"
"GENÉTICA DEL CANCER","Cría ","CM. Genética del cáncer, veterinaria-1.pdf","2663085","33/b7/33b795e4870e8949b24b00b1bd3218da477adb26"
"GENÓMICA I","Cría ","SM 1 Presentación-Genómica I.pdf","394278","fc/1f/fc1f8a1ba5842f4c0558aa9c1857e4ff85a43fd5"
"GENÓMICA II","Cría ","SM 2-Genómica II.pdf","2242007","16/40/16405d827c8926b58f47624663c8e8f067395fa3"
"MAGISTRAL TEMA 10","Cría ","TEMA 10. BLUP.pdf","1784761","9b/81/9b8157e040e10d988e7242b206521590dd06aea1"
"MAGISTRAL TEMA 11","Cría ","Tema 11. Multicaracter.pdf","474072","17/dc/17dc26c88151b59970566d5038359cd1be67e7ea"
"MAGISTRAL TEMA 12-13","Cría ","Tema 12 y 13. Consanguinidad y heterosis.pdf","1611944","84/e2/84e278483a7b11ea46faef581d32826ba2df3749"
"MAGISTRAL TEMA 14-15","Cría ","TEMA 14. Programas de mejora genética.pdf","1828061","66/e8/66e8ad4961f5c208fbea82afe63f3d653d113fec"
"MAGISTRAL TEMA I","Cría ","tema 1 Genetica de Poblaciones.pdf","980902","7e/16/7e160c88c0efe8c42aed0cbfd49ffb0856a20476"
"MAGISTRAL TEMA II","Cría ","TEMA 2. Genética Cuantitativa.pdf","580023","ee/9e/ee9e312688b6d319e2a086178a48f2f82c1a4c95"
"MAGISTRAL TEMA III","Cría ","TEMA 3. Varianza fenotípica. TEMA 4. Varianza ambiental. Repetibilidad.pdf","410707","9d/3d/9d3daac1506f42c08d1008dffdee135ff84be1cd"
"MAGISTRAL TEMA IV","Cría ","TEMA 3. Varianza fenotípica. TEMA 4. Varianza ambiental. Repetibilidad.pdf","410707","9d/3d/9d3daac1506f42c08d1008dffdee135ff84be1cd"
"MAGISTRAL TEMA V","Cría ","TEMA 5. Parecido entre parientes.pdf","421745","97/0d/970d81edb9070cf346cc0678444cf04a39ba52b1"
"MAGISTRAL TEMA VI","Cría ","TEMA 6. Heredabilidad. Selección Individual.pdf","524807","ea/9c/ea9c42b6b0cebb74d7f0cb9fda5e1a144b195616"
"MAGISTRAL TEMA VII","Cría ","TEMA 7. Seleccción individual.pdf","250569","c2/08/c2086b084588d46c5511beec6ab14b906c45488a"
"MAGISTRAL TEMA VIII","Cría ","TEMA 8. Caracteres correlacionados. Selección directa.pdf","547249","05/c2/05c2b73bdb5e7fb94b14545ad260a2238b9bd47d"
"MAGISTRALES TEMA 9","Cría ","TEMA 9. Métodos de seleción.pdf","334705","6e/17/6e1769a330a03578c614192144dafb106ba4cf74"
"MAPA CONCEPTUAL ","Cría ","Estrategias de Mejora Genética y Definición de Razas.pdf","13055498","8e/62/8e625e0b53f35a151cf43d9eb9064fa4cbb4effd"
"MAPA CONCEPTUAL ","Cría ","Historia y Métodos de Selección Animal.pdf","14040200","9c/9b/9c9be5850a7e0fdb0e1707b3cb78ca27aa58439f"
"MAPA CONCEPTUAL ","Cría ","Selección de Múltiples Características en la Cría de Ganado.pdf","32901073","2e/e5/2ee54d8bbcf44d32fcfe2c0aaed1896c3f7d64af"
"MARCADORES GENÉTICOS","Cría ","SM 4 Marcadores.pdf","1835711","20/0e/200e4d4d47e714c8fbdec02aec42e86af3e1d0b4"
"PARCIAL 2º CUATRIMESTRE 2019","Cría ","examen cria 2019 2º cuatrimestre parcial.pdf","166519","46/02/4602b58421d331d5c6b59ba5305bd21f6a8eb896"
"POLIMORFISMO Y MUTACIONES","Cría ","SM 3-Polimorfismos y mutaciones.pdf","1046922","8f/d8/8fd88a5e851e78b878ade1e96ec798795aa1bf1f"
"PREGUNTAS DE DESARROLLO TEMAS 3, 4 y 5","Cría ","tema 3 - 4 -5  preguntas cria.pdf","201811","66/81/668120dd4a6e94370e3adada9942b60b0e230b32"
"PREGUNTAS DE DESARROLLO TEMAS 6 Y 8","Cría ","PREGUNTAS TEMAS 6 Y 8 CRIA.pdf","252137","b7/a5/b7a50bcb75443ca9dcf5c1410af7bc6b9087f927"
"PREGUNTAS DE DESARROLLO TEMAS 6 Y 8","Cría ","tema 6 y 8 preguntas cria.pdf","252932","89/f5/89f59fba3070a786963649b0734951faf37007cc"
"PREGUNTAS DESAROLLO TEMAS 3, 4 Y 5","Cría ","PREGUNTAS TEMAS 3 4 Y 5 CRIA.pdf","202913","57/6b/576b5013fe126673532a5b632544e38f95d6e2f3"
"PREGUNTAS DESARROLLO SEMINARIOS CRIA 1ºCUATRIMESTRE","Cría ","PREGUNTAS SEMINARIO CRIA 1º CUATRIMESTRE.pdf","537272","60/77/6077fee9cbb6e3ee03afd3239b078af648630a1c"
"PREGUNTAS DESARROLLO TEMA 1","Cría ","PREGUNTAS TEMA 1 CRÍA.pdf","569456","a1/e1/a1e1b22532aae369e931f47ed2365c971665c1f3"
"PREGUNTAS DESARROLLO TEMA 10","Cría ","PREGUNTAS TEMA 10 CRÍA.pdf","248903","bb/99/bb9977feeba679047a27499d0001b3d3d1604f7c"
"PREGUNTAS DESARROLLO TEMA 12-13","Cría ","PREGUNTAS TEMA 12-13 CRÍA.pdf","135307","47/57/47576e36033701f3094f6c85d2acfd029fd3c024"
"PREGUNTAS DESARROLLO TEMA 2","Cría ","PREGUNTAS TEMA 2 CRÍA.pdf","340628","30/2b/302b471d52ea2741f14204d0aafe7c38e4dbdabf"
"PREGUNTAS DESARROLLO TEMA 9 ","Cría ","PREGUNTAS TEMA 9 CRIA.pdf","217210","24/78/2478d12e3334f7f800e2b8dfbfa7b3d4f2d44578"
"PRIONOPATIAS","Cría ","Factores genéticos de las prionopatías animales.pdf","749239","e7/6e/e76e16042aa041de37f9a2188d21ac68090889b2"
"PROGRAMA DE MEJORA DE LA CABRA FLORIDA","Cría ","programadecriafloridafloridaconsolidado29_07_22_tcm30-538503.pdf","1556910","d5/fa/d5fa0cc2f9241a81240fc2d6eafe32b5fec95851"
"PROGRAMA DE MEJORA DE LA VACA ASTURIANA DE LOS VALLES","Cría ","Programa Mejora Asturiana de los Valles._tcm30-113496.pdf","831026","f2/9a/f29a71c831420ae4713ec24d293d7efc6c4716fe"
"PROGRAMAS DE MEJORA CERDO IBÉRICO","Cría ","Programa de mejora Iberico. Definitivo._tcm30-114361.pdf","3706765","6a/50/6a500eb83029d30443bf40249b4dd2bccf993356"
"RESUMEN MATRICES","Cría ","Matrices resumen.pdf","237111","9a/74/9a7417e23e5949f2670b11e476d33dfc4967087b"
"TEMA 10","Cría ","TEMA 10 Metodología BLUP para selección de reproductores^.pdf","8051271","78/3a/783abc7c258f4e46279dec70668cbd1263e6e4b5"
"TEMA 11","Cría ","TEMA 11 Métodos de selección para más de un carácter. Selección en tándem o por niveles independientes^L.pdf","1460555","0e/73/0e738a682788b93759af0e0821d74e42bf4d24cf"
"TEMA 12-13","Cría ","TEMA 12-13 Concepto de raza^J estirpe^J línea y familia.pdf","4265774","0c/aa/0caad289dd1aa1dcff645a6e9203b4b1c140982c"
"TEMA 14-15","Cría ","TEMA 14-15 Diseño del programas de mejora^.pdf","2173643","20/f3/20f3add7e4ab310454b70bb997b3f05dabd8cb7f"
"TEMA 2","Cría ","Tema 2 - Caracteres cuantitativos. Fenotipo. Efectio medio de un gen. Valor Mejorante^J dominancia e interacción epistática.pdf","2310659","db/00/db00f99aabc12f43107975c157971fb8e6e27928"
"TEMA 2","Cría ","Tema 2 - Caracteres cuantitativos. Fenotipo. Efectio medio de un gen. Valor Mejorante^J dominancia e interacción epistática.pdf","2310335","2c/a1/2ca109d715baeec60714e00ec4ddc29e663ef0f7"
"TEMA 3","Cría ","TEMA 3 Variabilidad fenotípica. Genética y ambiental^.pdf","2177485","5d/21/5d21a8de57109e898ce03656508f07871983b4e2"
